id,acct_id,acct_name,acct_number,acct_type,balance,acct_status,open_date,closed_date,margin_enabled,risk_tolerance,created_date
575,00576A000000U5DtWAOV,acct_148,1146978192,individual,793956,open,2020-04-17T00:00:00Z,2185-12-21T00:00:00Z,yes,low,2022-06-11T00:00:00Z
576,00577A000000U5DtWAOV,acct_507,1506568072,trust,1513136,open,2021-01-05T00:00:00Z,2445-03-27T00:00:00Z,pending,medium,2023-07-10T00:00:00Z
577,00578A000000U5DtWAOV,acct_566,1565884339,trust,1631769,open,2021-02-17T00:00:00Z,2488-01-01T00:00:00Z,pending,medium,2023-09-13T00:00:00Z
578,00579A000000U5DtWAOV,acct_179,1177797165,joint,855594,open,2020-05-10T00:00:00Z,2208-03-12T00:00:00Z,no,low,2022-07-15T00:00:00Z
579,00580A000000U5DtWAOV,acct_939,1938610911,custodial,2377222,open,2021-11-16T00:00:00Z,2756-09-27T00:00:00Z,restricted,high,2024-10-25T00:00:00Z
580,00581A000000U5DtWAOV,acct_934,1934376628,custodial,2368753,open,2021-11-13T00:00:00Z,2753-09-08T00:00:00Z,restricted,high,2024-10-20T00:00:00Z
581,00582A000000U5DtWAOV,acct_909,1908428475,custodial,2316857,open,2021-10-25T00:00:00Z,2734-12-24T00:00:00Z,restricted,high,2024-09-22T00:00:00Z
582,00583A000000U5DtWAOV,acct_658,1657365139,trust,1814730,open,2021-04-25T00:00:00Z,2553-12-17T00:00:00Z,pending,medium,2023-12-22T00:00:00Z
583,00584A000000U5DtWAOV,acct_327,1326351169,joint,1152702,open,2020-08-26T00:00:00Z,2315-04-21T00:00:00Z,no,medium,2022-12-24T00:00:00Z
584,00585A000000U5DtWAOV,acct_702,1702175362,trust,1904351,open,2021-05-28T00:00:00Z,2586-04-08T00:00:00Z,pending,medium,2024-02-09T00:00:00Z
585,00586A000000U5DtWAOV,acct_471,1469989249,joint,1439978,open,2020-12-09T00:00:00Z,2418-11-11T00:00:00Z,no,medium,2023-05-31T00:00:00Z
586,00587A000000U5DtWAOV,acct_275,1274738694,joint,1049477,open,2020-07-20T00:00:00Z,2278-02-01T00:00:00Z,no,medium,2022-10-29T00:00:00Z
587,00588A000000U5DtWAOV,acct_873,1872615330,custodial,2245231,open,2021-09-29T00:00:00Z,2709-02-27T00:00:00Z,restricted,high,2024-08-14T00:00:00Z
588,00589A000000U5DtWAOV,acct_596,1595192009,trust,1690384,open,2021-03-10T00:00:00Z,2509-02-18T00:00:00Z,pending,medium,2023-10-15T00:00:00Z
589,00590A000000U5DtWAOV,acct_252,1251289830,joint,1002580,open,2020-07-02T00:00:00Z,2261-03-07T00:00:00Z,no,medium,2022-10-03T00:00:00Z
590,00591A000000U5DtWAOV,acct_555,1554465767,trust,1608932,open,2021-02-09T00:00:00Z,2479-10-08T00:00:00Z,pending,medium,2023-08-31T00:00:00Z
591,00592A000000U5DtWAOV,acct_914,1913700846,custodial,2327402,open,2021-10-29T00:00:00Z,2738-10-12T00:00:00Z,restricted,high,2024-09-28T00:00:00Z
592,00593A000000U5DtWAOV,acct_483,1482430843,joint,1464862,open,2020-12-18T00:00:00Z,2427-11-01T00:00:00Z,no,medium,2023-06-13T00:00:00Z
593,00594A000000U5DtWAOV,acct_689,1688319572,trust,1876639,open,2021-05-17T00:00:00Z,2576-04-11T00:00:00Z,pending,medium,2024-01-25T00:00:00Z
594,00595A000000U5DtWAOV,acct_34,1032589042,individual,565178,open,2020-01-25T00:00:00Z,2103-07-02T00:00:00Z,yes,low,2022-02-06T00:00:00Z
595,00596A000000U5DtWAOV,acct_243,1242282504,joint,984565,open,2020-06-26T00:00:00Z,2254-09-08T00:00:00Z,no,low,2022-09-23T00:00:00Z
596,00597A000000U5DtWAOV,acct_891,1891104885,custodial,2282210,open,2021-10-13T00:00:00Z,2722-06-28T00:00:00Z,restricted,high,2024-09-03T00:00:00Z
597,00598A000000U5DtWAOV,acct_179,1178567819,joint,857136,open,2020-05-10T00:00:00Z,2208-10-01T00:00:00Z,no,low,2022-07-16T00:00:00Z
598,00599A000000U5DtWAOV,acct_46,1044578030,individual,589156,open,2020-02-03T00:00:00Z,2112-02-22T00:00:00Z,yes,low,2022-02-19T00:00:00Z
599,00600A000000U5DtWAOV,acct_725,1724582087,trust,1949164,open,2021-06-13T00:00:00Z,2602-06-05T00:00:00Z,pending,medium,2024-03-04T00:00:00Z
600,00601A000000U5DtWAOV,acct_184,1182969314,joint,865939,open,2020-05-14T00:00:00Z,2211-12-04T00:00:00Z,no,low,2022-07-20T00:00:00Z
601,00602A000000U5DtWAOV,acct_339,1338649103,joint,1177298,open,2020-09-04T00:00:00Z,2324-03-03T00:00:00Z,no,medium,2023-01-07T00:00:00Z
602,00603A000000U5DtWAOV,acct_71,1070231076,individual,640462,open,2020-02-21T00:00:00Z,2130-08-22T00:00:00Z,yes,low,2022-03-19T00:00:00Z
603,00604A000000U5DtWAOV,acct_125,1124577132,individual,749154,open,2020-04-01T00:00:00Z,2169-10-27T00:00:00Z,yes,low,2022-05-17T00:00:00Z
604,00605A000000U5DtWAOV,acct_708,1708158079,trust,1916316,open,2021-06-01T00:00:00Z,2590-08-01T00:00:00Z,pending,medium,2024-02-15T00:00:00Z
605,00606A000000U5DtWAOV,acct_776,1776167614,trust,2052335,open,2021-07-21T00:00:00Z,2639-08-14T00:00:00Z,pending,high,2024-04-30T00:00:00Z
606,00607A000000U5DtWAOV,acct_731,1730683404,trust,1961367,open,2021-06-17T00:00:00Z,2606-10-28T00:00:00Z,pending,medium,2024-03-11T00:00:00Z
607,00608A000000U5DtWAOV,acct_425,1424297248,joint,1348594,open,2020-11-06T00:00:00Z,2385-12-02T00:00:00Z,no,medium,2023-04-11T00:00:00Z
608,00609A000000U5DtWAOV,acct_984,1983723269,custodial,2467447,open,2021-12-19T00:00:00Z,2789-04-07T00:00:00Z,restricted,high,2024-12-13T00:00:00Z
609,00610A000000U5DtWAOV,acct_290,1289576898,joint,1079154,open,2020-07-30T00:00:00Z,2288-10-14T00:00:00Z,no,medium,2022-11-14T00:00:00Z
610,00611A000000U5DtWAOV,acct_239,1238522827,joint,977046,open,2020-06-23T00:00:00Z,2251-12-23T00:00:00Z,no,low,2022-09-19T00:00:00Z
611,00612A000000U5DtWAOV,acct_219,1217854538,joint,935709,open,2020-06-08T00:00:00Z,2237-01-28T00:00:00Z,no,low,2022-08-28T00:00:00Z
612,00613A000000U5DtWAOV,acct_512,1511347898,trust,1522696,open,2021-01-08T00:00:00Z,2448-09-06T00:00:00Z,pending,medium,2023-07-15T00:00:00Z
613,00614A000000U5DtWAOV,acct_280,1278845235,joint,1057690,open,2020-07-23T00:00:00Z,2281-01-18T00:00:00Z,no,medium,2022-11-02T00:00:00Z
614,00615A000000U5DtWAOV,acct_859,1859111118,custodial,2218222,open,2021-09-19T00:00:00Z,2699-06-02T00:00:00Z,restricted,high,2024-07-30T00:00:00Z
615,00616A000000U5DtWAOV,acct_367,1366574600,joint,1233149,open,2020-09-25T00:00:00Z,2344-04-20T00:00:00Z,no,medium,2023-02-06T00:00:00Z
616,00617A000000U5DtWAOV,acct_928,1927678933,custodial,2355358,open,2021-11-08T00:00:00Z,2748-11-09T00:00:00Z,restricted,high,2024-10-13T00:00:00Z
617,00618A000000U5DtWAOV,acct_740,1739585856,trust,1979172,open,2021-06-24T00:00:00Z,2613-03-30T00:00:00Z,pending,medium,2024-03-21T00:00:00Z
618,00619A000000U5DtWAOV,acct_62,1060778680,individual,621557,open,2020-02-14T00:00:00Z,2123-10-28T00:00:00Z,yes,low,2022-03-09T00:00:00Z
619,00620A000000U5DtWAOV,acct_848,1847756157,custodial,2195512,open,2021-09-11T00:00:00Z,2691-03-26T00:00:00Z,restricted,high,2024-07-17T00:00:00Z
620,00621A000000U5DtWAOV,acct_371,1370598947,joint,1241198,open,2020-09-28T00:00:00Z,2347-03-16T00:00:00Z,no,medium,2023-02-11T00:00:00Z
621,00622A000000U5DtWAOV,acct_786,1786230249,trust,2072460,open,2021-07-28T00:00:00Z,2646-11-15T00:00:00Z,pending,high,2024-05-11T00:00:00Z
622,00623A000000U5DtWAOV,acct_935,1934878203,custodial,2369756,open,2021-11-13T00:00:00Z,2754-01-18T00:00:00Z,restricted,high,2024-10-21T00:00:00Z
623,00624A000000U5DtWAOV,acct_31,1030167310,individual,560335,open,2020-01-23T00:00:00Z,2101-10-02T00:00:00Z,yes,low,2022-02-03T00:00:00Z
624,00625A000000U5DtWAOV,acct_853,1852470711,custodial,2204941,open,2021-09-14T00:00:00Z,2694-08-19T00:00:00Z,restricted,high,2024-07-22T00:00:00Z
625,00626A000000U5DtWAOV,acct_118,1116866024,individual,733732,open,2020-03-26T00:00:00Z,2164-04-05T00:00:00Z,yes,low,2022-05-09T00:00:00Z
626,00627A000000U5DtWAOV,acct_619,1618610943,trust,1737222,open,2021-03-28T00:00:00Z,2526-01-07T00:00:00Z,pending,medium,2023-11-09T00:00:00Z
627,00628A000000U5DtWAOV,acct_489,1488212059,joint,1476424,open,2020-12-22T00:00:00Z,2432-01-01T00:00:00Z,no,medium,2023-06-20T00:00:00Z
628,00629A000000U5DtWAOV,acct_199,1198501265,joint,897003,open,2020-05-25T00:00:00Z,2223-02-14T00:00:00Z,no,low,2022-08-06T00:00:00Z
629,00630A000000U5DtWAOV,acct_646,1645934792,trust,1791870,open,2021-04-17T00:00:00Z,2545-09-20T00:00:00Z,pending,medium,2023-12-09T00:00:00Z
630,00631A000000U5DtWAOV,acct_504,1503649893,trust,1507300,open,2021-01-03T00:00:00Z,2443-02-18T00:00:00Z,pending,medium,2023-07-06T00:00:00Z
631,00632A000000U5DtWAOV,acct_978,1978343488,custodial,2456687,open,2021-12-15T00:00:00Z,2785-05-21T00:00:00Z,restricted,high,2024-12-07T00:00:00Z
632,00633A000000U5DtWAOV,acct_973,1973233356,custodial,2446467,open,2021-12-11T00:00:00Z,2781-09-13T00:00:00Z,restricted,high,2024-12-02T00:00:00Z
633,00634A000000U5DtWAOV,acct_291,1290437036,joint,1080874,open,2020-07-31T00:00:00Z,2289-05-28T00:00:00Z,no,medium,2022-11-15T00:00:00Z
634,00635A000000U5DtWAOV,acct_692,1691484573,trust,1882969,open,2021-05-20T00:00:00Z,2578-07-24T00:00:00Z,pending,medium,2024-01-28T00:00:00Z
635,00636A000000U5DtWAOV,acct_727,1727030736,trust,1954061,open,2021-06-15T00:00:00Z,2604-03-11T00:00:00Z,pending,medium,2024-03-07T00:00:00Z
636,00637A000000U5DtWAOV,acct_860,1859661934,custodial,2219324,open,2021-09-20T00:00:00Z,2699-10-26T00:00:00Z,restricted,high,2024-07-30T00:00:00Z
637,00638A000000U5DtWAOV,acct_231,1230450435,joint,960901,open,2020-06-17T00:00:00Z,2246-02-27T00:00:00Z,no,low,2022-09-10T00:00:00Z
638,00639A000000U5DtWAOV,acct_82,1081230978,individual,662462,open,2020-02-29T00:00:00Z,2138-07-27T00:00:00Z,yes,low,2022-03-31T00:00:00Z
639,00640A000000U5DtWAOV,acct_803,1803171635,trust,2106343,open,2021-08-09T00:00:00Z,2659-02-01T00:00:00Z,pending,high,2024-05-29T00:00:00Z
640,00641A000000U5DtWAOV,acct_220,1218906762,joint,937814,open,2020-06-09T00:00:00Z,2237-11-01T00:00:00Z,no,low,2022-08-29T00:00:00Z
641,00642A000000U5DtWAOV,acct_826,1825532709,trust,2151065,open,2021-08-26T00:00:00Z,2675-03-18T00:00:00Z,pending,high,2024-06-23T00:00:00Z
642,00643A000000U5DtWAOV,acct_878,1878310570,custodial,2256621,open,2021-10-03T00:00:00Z,2713-04-06T00:00:00Z,restricted,high,2024-08-20T00:00:00Z
643,00644A000000U5DtWAOV,acct_869,1869317520,custodial,2238635,open,2021-09-27T00:00:00Z,2706-10-12T00:00:00Z,restricted,high,2024-08-10T00:00:00Z
644,00645A000000U5DtWAOV,acct_473,1472906810,joint,1445814,open,2020-12-11T00:00:00Z,2420-12-19T00:00:00Z,no,medium,2023-06-03T00:00:00Z
645,00646A000000U5DtWAOV,acct_708,1707959152,trust,1915918,open,2021-06-01T00:00:00Z,2590-06-09T00:00:00Z,pending,medium,2024-02-15T00:00:00Z
646,00647A000000U5DtWAOV,acct_174,1172840844,joint,845682,open,2020-05-06T00:00:00Z,2204-08-15T00:00:00Z,no,low,2022-07-09T00:00:00Z
647,00648A000000U5DtWAOV,acct_590,1589346625,trust,1678693,open,2021-03-06T00:00:00Z,2504-12-02T00:00:00Z,pending,medium,2023-10-08T00:00:00Z
648,00649A000000U5DtWAOV,acct_873,1872681639,custodial,2245363,open,2021-09-29T00:00:00Z,2709-03-16T00:00:00Z,restricted,high,2024-08-14T00:00:00Z
649,00650A000000U5DtWAOV,acct_406,1405129601,joint,1310259,open,2020-10-23T00:00:00Z,2372-02-06T00:00:00Z,no,medium,2023-03-21T00:00:00Z
650,00651A000000U5DtWAOV,acct_421,1420357240,joint,1340714,open,2020-11-03T00:00:00Z,2383-01-29T00:00:00Z,no,medium,2023-04-06T00:00:00Z
651,00652A000000U5DtWAOV,acct_788,1787798125,trust,2075596,open,2021-07-29T00:00:00Z,2648-01-02T00:00:00Z,pending,high,2024-05-13T00:00:00Z
652,00653A000000U5DtWAOV,acct_358,1357065175,joint,1214130,open,2020-09-18T00:00:00Z,2337-06-12T00:00:00Z,no,medium,2023-01-27T00:00:00Z
653,00654A000000U5DtWAOV,acct_220,1219570939,joint,939142,open,2020-06-09T00:00:00Z,2238-04-25T00:00:00Z,no,low,2022-08-29T00:00:00Z
654,00655A000000U5DtWAOV,acct_157,1156503872,individual,813008,open,2020-04-24T00:00:00Z,2192-11-03T00:00:00Z,yes,low,2022-06-21T00:00:00Z
655,00656A000000U5DtWAOV,acct_35,1033858714,individual,567717,open,2020-01-26T00:00:00Z,2104-05-31T00:00:00Z,yes,low,2022-02-07T00:00:00Z
656,00657A000000U5DtWAOV,acct_450,1449593020,joint,1399186,open,2020-11-24T00:00:00Z,2404-02-27T00:00:00Z,no,medium,2023-05-08T00:00:00Z
657,00658A000000U5DtWAOV,acct_912,1911908441,custodial,2323817,open,2021-10-28T00:00:00Z,2737-06-27T00:00:00Z,restricted,high,2024-09-26T00:00:00Z
658,00659A000000U5DtWAOV,acct_992,1991557555,custodial,2483115,open,2021-12-25T00:00:00Z,2794-11-30T00:00:00Z,restricted,high,2024-12-22T00:00:00Z
659,00660A000000U5DtWAOV,acct_547,1546602948,trust,1593206,open,2021-02-03T00:00:00Z,2474-02-06T00:00:00Z,pending,medium,2023-08-23T00:00:00Z
660,00661A000000U5DtWAOV,acct_66,1065261241,individual,630522,open,2020-02-18T00:00:00Z,2127-01-21T00:00:00Z,yes,low,2022-03-13T00:00:00Z
661,00662A000000U5DtWAOV,acct_39,1037852017,individual,575704,open,2020-01-29T00:00:00Z,2107-04-18T00:00:00Z,yes,low,2022-02-11T00:00:00Z
662,00663A000000U5DtWAOV,acct_54,1053078047,individual,606156,open,2020-02-09T00:00:00Z,2118-04-10T00:00:00Z,yes,low,2022-02-28T00:00:00Z
663,00664A000000U5DtWAOV,acct_908,1907408700,custodial,2314817,open,2021-10-24T00:00:00Z,2734-03-30T00:00:00Z,restricted,high,2024-09-21T00:00:00Z
664,00665A000000U5DtWAOV,acct_584,1583634385,trust,1667269,open,2021-03-02T00:00:00Z,2500-10-20T00:00:00Z,pending,medium,2023-10-02T00:00:00Z
665,00666A000000U5DtWAOV,acct_522,1521781578,trust,1543563,open,2021-01-16T00:00:00Z,2456-03-15T00:00:00Z,pending,medium,2023-07-26T00:00:00Z
666,00667A000000U5DtWAOV,acct_898,1897469343,custodial,2294939,open,2021-10-17T00:00:00Z,2727-01-29T00:00:00Z,restricted,high,2024-09-10T00:00:00Z
667,00668A000000U5DtWAOV,acct_518,1517310920,trust,1534622,open,2021-01-13T00:00:00Z,2452-12-24T00:00:00Z,pending,medium,2023-07-21T00:00:00Z
668,00669A000000U5DtWAOV,acct_519,1518276379,trust,1536553,open,2021-01-13T00:00:00Z,2453-09-04T00:00:00Z,pending,medium,2023-07-23T00:00:00Z
669,00670A000000U5DtWAOV,acct_343,1342554281,joint,1185109,open,2020-09-07T00:00:00Z,2326-12-26T00:00:00Z,no,medium,2023-01-11T00:00:00Z
670,00671A000000U5DtWAOV,acct_423,1422670460,joint,1345341,open,2020-11-05T00:00:00Z,2384-09-30T00:00:00Z,no,medium,2023-04-09T00:00:00Z
671,00672A000000U5DtWAOV,acct_929,1928487686,custodial,2356975,open,2021-11-09T00:00:00Z,2749-06-10T00:00:00Z,restricted,high,2024-10-14T00:00:00Z
672,00673A000000U5DtWAOV,acct_66,1065008838,individual,630018,open,2020-02-17T00:00:00Z,2126-11-15T00:00:00Z,yes,low,2022-03-13T00:00:00Z
673,00674A000000U5DtWAOV,acct_281,1279967597,joint,1059935,open,2020-07-23T00:00:00Z,2281-11-09T00:00:00Z,no,medium,2022-11-04T00:00:00Z
674,00675A000000U5DtWAOV,acct_929,1929351479,custodial,2358703,open,2021-11-09T00:00:00Z,2750-01-23T00:00:00Z,restricted,high,2024-10-15T00:00:00Z
675,00676A000000U5DtWAOV,acct_162,1161113202,individual,822226,open,2020-04-28T00:00:00Z,2196-02-29T00:00:00Z,yes,low,2022-06-26T00:00:00Z
676,00677A000000U5DtWAOV,acct_605,1604990707,trust,1709981,open,2021-03-18T00:00:00Z,2516-03-14T00:00:00Z,pending,medium,2023-10-25T00:00:00Z
677,00678A000000U5DtWAOV,acct_891,1890708567,custodial,2281417,open,2021-10-12T00:00:00Z,2722-03-15T00:00:00Z,restricted,high,2024-09-02T00:00:00Z
678,00679A000000U5DtWAOV,acct_578,1577489888,trust,1654980,open,2021-02-26T00:00:00Z,2496-05-15T00:00:00Z,pending,medium,2023-09-25T00:00:00Z
679,00680A000000U5DtWAOV,acct_391,1390463791,joint,1280928,open,2020-10-12T00:00:00Z,2361-07-11T00:00:00Z,no,medium,2023-03-05T00:00:00Z
680,00681A000000U5DtWAOV,acct_158,1157315360,individual,814631,open,2020-04-25T00:00:00Z,2193-06-04T00:00:00Z,yes,low,2022-06-22T00:00:00Z
681,00682A000000U5DtWAOV,acct_404,1403793437,joint,1307587,open,2020-10-22T00:00:00Z,2371-02-20T00:00:00Z,no,medium,2023-03-19T00:00:00Z
682,00683A000000U5DtWAOV,acct_341,1340705930,joint,1181412,open,2020-09-06T00:00:00Z,2325-08-26T00:00:00Z,no,medium,2023-01-09T00:00:00Z
683,00684A000000U5DtWAOV,acct_129,1128439494,individual,756879,open,2020-04-04T00:00:00Z,2172-08-09T00:00:00Z,yes,low,2022-05-22T00:00:00Z
684,00685A000000U5DtWAOV,acct_958,1958029698,custodial,2416059,open,2021-11-30T00:00:00Z,2770-09-28T00:00:00Z,restricted,high,2024-11-15T00:00:00Z
685,00686A000000U5DtWAOV,acct_413,1412681607,joint,1325363,open,2020-10-28T00:00:00Z,2377-07-18T00:00:00Z,no,medium,2023-03-29T00:00:00Z
686,00687A000000U5DtWAOV,acct_486,1485118341,joint,1470237,open,2020-12-20T00:00:00Z,2429-10-09T00:00:00Z,no,medium,2023-06-16T00:00:00Z
687,00688A000000U5DtWAOV,acct_459,1458873125,joint,1417746,open,2020-12-01T00:00:00Z,2410-11-06T00:00:00Z,no,medium,2023-05-18T00:00:00Z
688,00689A000000U5DtWAOV,acct_271,1270444526,joint,1040889,open,2020-07-16T00:00:00Z,2274-12-29T00:00:00Z,no,medium,2022-10-24T00:00:00Z
689,00690A000000U5DtWAOV,acct_969,1968649731,custodial,2437299,open,2021-12-08T00:00:00Z,2778-05-25T00:00:00Z,restricted,high,2024-11-27T00:00:00Z
690,00691A000000U5DtWAOV,acct_451,1450118236,joint,1400236,open,2020-11-25T00:00:00Z,2404-07-15T00:00:00Z,no,medium,2023-05-09T00:00:00Z
691,00692A000000U5DtWAOV,acct_117,1116494706,individual,732989,open,2020-03-26T00:00:00Z,2163-12-30T00:00:00Z,yes,low,2022-05-09T00:00:00Z
692,00693A000000U5DtWAOV,acct_53,1052054264,individual,604109,open,2020-02-08T00:00:00Z,2117-07-14T00:00:00Z,yes,low,2022-02-27T00:00:00Z
693,00694A000000U5DtWAOV,acct_673,1672972836,trust,1845946,open,2021-05-06T00:00:00Z,2565-03-19T00:00:00Z,pending,medium,2024-01-08T00:00:00Z
694,00695A000000U5DtWAOV,acct_303,1302791237,joint,1105582,open,2020-08-09T00:00:00Z,2298-04-25T00:00:00Z,no,medium,2022-11-29T00:00:00Z
695,00696A000000U5DtWAOV,acct_406,1405230012,joint,1310460,open,2020-10-23T00:00:00Z,2372-03-04T00:00:00Z,no,medium,2023-03-21T00:00:00Z
696,00697A000000U5DtWAOV,acct_937,1936443322,custodial,2372887,open,2021-11-15T00:00:00Z,2755-03-06T00:00:00Z,restricted,high,2024-10-22T00:00:00Z
697,00698A000000U5DtWAOV,acct_44,1042951116,individual,585902,open,2020-02-01T00:00:00Z,2110-12-21T00:00:00Z,yes,low,2022-02-17T00:00:00Z
698,00699A000000U5DtWAOV,acct_802,1801978748,trust,2103957,open,2021-08-08T00:00:00Z,2658-03-24T00:00:00Z,pending,high,2024-05-28T00:00:00Z
699,00700A000000U5DtWAOV,acct_285,1284273631,joint,1068547,open,2020-07-27T00:00:00Z,2284-12-17T00:00:00Z,no,medium,2022-11-08T00:00:00Z
700,00701A000000U5DtWAOV,acct_272,1271764944,joint,1043530,open,2020-07-17T00:00:00Z,2275-12-11T00:00:00Z,no,medium,2022-10-26T00:00:00Z
701,00702A000000U5DtWAOV,acct_650,1649366107,trust,1798732,open,2021-04-19T00:00:00Z,2548-03-11T00:00:00Z,pending,medium,2023-12-13T00:00:00Z
702,00703A000000U5DtWAOV,acct_637,1636318088,trust,1772636,open,2021-04-10T00:00:00Z,2538-10-14T00:00:00Z,pending,medium,2023-11-29T00:00:00Z
703,00704A000000U5DtWAOV,acct_670,1670021534,trust,1840043,open,2021-05-04T00:00:00Z,2563-02-01T00:00:00Z,pending,medium,2024-01-05T00:00:00Z
704,00705A000000U5DtWAOV,acct_862,1862090050,custodial,2224180,open,2021-09-21T00:00:00Z,2701-07-27T00:00:00Z,restricted,high,2024-08-02T00:00:00Z
705,00706A000000U5DtWAOV,acct_399,1397935837,joint,1295872,open,2020-10-17T00:00:00Z,2366-11-30T00:00:00Z,no,medium,2023-03-13T00:00:00Z
706,00707A000000U5DtWAOV,acct_78,1077249380,individual,654499,open,2020-02-26T00:00:00Z,2135-09-13T00:00:00Z,yes,low,2022-03-27T00:00:00Z
707,00708A000000U5DtWAOV,acct_908,1908231977,custodial,2316464,open,2021-10-25T00:00:00Z,2734-11-02T00:00:00Z,restricted,high,2024-09-22T00:00:00Z
708,00709A000000U5DtWAOV,acct_745,1744805758,trust,1989612,open,2021-06-28T00:00:00Z,2617-01-02T00:00:00Z,pending,medium,2024-03-27T00:00:00Z
709,00710A000000U5DtWAOV,acct_80,1079020371,individual,658041,open,2020-02-28T00:00:00Z,2136-12-22T00:00:00Z,yes,low,2022-03-29T00:00:00Z
710,00711A000000U5DtWAOV,acct_530,1529561365,trust,1559123,open,2021-01-22T00:00:00Z,2461-10-24T00:00:00Z,pending,medium,2023-08-04T00:00:00Z
711,00712A000000U5DtWAOV,acct_492,1491853903,joint,1483708,open,2020-12-25T00:00:00Z,2434-08-17T00:00:00Z,no,medium,2023-06-24T00:00:00Z
712,00713A000000U5DtWAOV,acct_344,1343521574,joint,1187043,open,2020-09-08T00:00:00Z,2327-09-07T00:00:00Z,no,medium,2023-01-12T00:00:00Z
713,00714A000000U5DtWAOV,acct_222,1221379534,joint,942759,open,2020-06-11T00:00:00Z,2239-08-14T00:00:00Z,no,low,2022-08-31T00:00:00Z
714,00715A000000U5DtWAOV,acct_662,1662114828,trust,1824230,open,2021-04-28T00:00:00Z,2557-05-21T00:00:00Z,pending,medium,2023-12-27T00:00:00Z
715,00716A000000U5DtWAOV,acct_295,1294140715,joint,1088281,open,2020-08-03T00:00:00Z,2292-01-29T00:00:00Z,no,medium,2022-11-19T00:00:00Z
716,00717A000000U5DtWAOV,acct_457,1456849772,joint,1413700,open,2020-11-30T00:00:00Z,2409-05-22T00:00:00Z,no,medium,2023-05-16T00:00:00Z
717,00718A000000U5DtWAOV,acct_31,1030027816,individual,560056,open,2020-01-23T00:00:00Z,2101-08-26T00:00:00Z,yes,low,2022-02-03T00:00:00Z
718,00719A000000U5DtWAOV,acct_419,1417954484,joint,1335909,open,2020-11-01T00:00:00Z,2381-05-07T00:00:00Z,no,medium,2023-04-04T00:00:00Z
719,00720A000000U5DtWAOV,acct_198,1197567667,joint,895135,open,2020-05-24T00:00:00Z,2222-06-13T00:00:00Z,no,low,2022-08-05T00:00:00Z
720,00721A000000U5DtWAOV,acct_84,1083044156,individual,666088,open,2020-03-02T00:00:00Z,2139-11-17T00:00:00Z,yes,low,2022-04-02T00:00:00Z
721,00722A000000U5DtWAOV,acct_909,1908711724,custodial,2317423,open,2021-10-25T00:00:00Z,2735-03-08T00:00:00Z,restricted,high,2024-09-22T00:00:00Z
722,00723A000000U5DtWAOV,acct_731,1730852840,trust,1961706,open,2021-06-18T00:00:00Z,2606-12-12T00:00:00Z,pending,medium,2024-03-11T00:00:00Z
723,00724A000000U5DtWAOV,acct_104,1103379907,individual,706760,open,2020-03-16T00:00:00Z,2154-07-16T00:00:00Z,yes,low,2022-04-24T00:00:00Z
724,00725A000000U5DtWAOV,acct_216,1215080227,joint,930160,open,2020-06-06T00:00:00Z,2235-01-28T00:00:00Z,no,low,2022-08-25T00:00:00Z
725,00726A000000U5DtWAOV,acct_525,1524445441,trust,1548891,open,2021-01-18T00:00:00Z,2458-02-15T00:00:00Z,pending,medium,2023-07-29T00:00:00Z
726,00727A000000U5DtWAOV,acct_476,1475489122,joint,1450978,open,2020-12-13T00:00:00Z,2422-10-30T00:00:00Z,no,medium,2023-06-06T00:00:00Z
727,00728A000000U5DtWAOV,acct_245,1244156618,joint,988313,open,2020-06-27T00:00:00Z,2256-01-15T00:00:00Z,no,low,2022-09-25T00:00:00Z
728,00729A000000U5DtWAOV,acct_477,1476701383,joint,1453403,open,2020-12-14T00:00:00Z,2423-09-14T00:00:00Z,no,medium,2023-06-07T00:00:00Z
729,00730A000000U5DtWAOV,acct_260,1259035987,joint,1018072,open,2020-07-08T00:00:00Z,2266-10-07T00:00:00Z,no,medium,2022-10-12T00:00:00Z
730,00731A000000U5DtWAOV,acct_377,1376676882,joint,1253354,open,2020-10-02T00:00:00Z,2351-08-03T00:00:00Z,no,medium,2023-02-17T00:00:00Z
731,00732A000000U5DtWAOV,acct_824,1823982474,trust,2147965,open,2021-08-25T00:00:00Z,2674-02-03T00:00:00Z,pending,high,2024-06-21T00:00:00Z
732,00733A000000U5DtWAOV,acct_228,1227507812,joint,955016,open,2020-06-15T00:00:00Z,2244-01-14T00:00:00Z,no,low,2022-09-07T00:00:00Z
733,00734A000000U5DtWAOV,acct_786,1785810957,trust,2071622,open,2021-07-28T00:00:00Z,2646-07-28T00:00:00Z,pending,high,2024-05-10T00:00:00Z
734,00735A000000U5DtWAOV,acct_509,1508881580,trust,1517763,open,2021-01-06T00:00:00Z,2446-11-26T00:00:00Z,pending,medium,2023-07-12T00:00:00Z
735,00736A000000U5DtWAOV,acct_897,1896601795,custodial,2293204,open,2021-10-17T00:00:00Z,2726-06-14T00:00:00Z,restricted,high,2024-09-09T00:00:00Z
736,00737A000000U5DtWAOV,acct_853,1853238336,custodial,2206477,open,2021-09-15T00:00:00Z,2695-03-09T00:00:00Z,restricted,high,2024-07-23T00:00:00Z
737,00738A000000U5DtWAOV,acct_854,1853506138,custodial,2207012,open,2021-09-15T00:00:00Z,2695-05-18T00:00:00Z,restricted,high,2024-07-24T00:00:00Z
